"NomBan","NomAlb","NomGen","Estrellas"
"Finntroll","Jaktens tid","Folk","3"
"Finntroll","Midnattens Widunder","Black.","0"
"Finntroll","Midnattens Widunder","Folk","0"
"Finntroll","Nattfödd","Black.","0"
"Finntroll","Nattfödd","Folk","4"
"Finntroll","Nifelvind","Black.","0"
"Finntroll","Nifelvind","Folk","1"
"Finntroll","Ur jordens djup","Black.","0"
"Finntroll","Ur jordens djup","Folk","0"
"Five Finger Death Punch","A Decade of Destruction","Alternative","0"
"Five Finger Death Punch","A Decade of Destruction","Groove","0"
"Five Finger Death Punch","A Decade of Destruction","Hard","0"
"Five Finger Death Punch","A Decade of Destruction","Heavy","0"
"Five Finger Death Punch","American Capitalist","Alternative","1"
"Five Finger Death Punch","American Capitalist","Groove","2"
"Five Finger Death Punch","American Capitalist","Hard","0"
"Five Finger Death Punch","American Capitalist","Heavy","0"
"Five Finger Death Punch","And Justice for None","Blues","0"
"Five Finger Death Punch","And Justice for None","Hard","0"
"Five Finger Death Punch","And Justice for None","Heavy","0"
"Five Finger Death Punch","And Justice for None","Nu","0"
"Five Finger Death Punch","Got Your Six","Alternative","0"
"Five Finger Death Punch","Got Your Six","Groove","0"
"Five Finger Death Punch","Got Your Six","Hard","0"
"Five Finger Death Punch","Got Your Six","Heavy","0"
"Five Finger Death Punch","The Way of the Fist","Groove","3"
"Five Finger Death Punch","The Wrong Side of Heaven and the Righteous Side of Hell, Volume 1","Alternative","0"
"Five Finger Death Punch","The Wrong Side of Heaven and the Righteous Side of Hell, Volume 1","Groove","1"
"Five Finger Death Punch","The Wrong Side of Heaven and the Righteous Side of Hell, Volume 1","Hard","0"
"Five Finger Death Punch","The Wrong Side of Heaven and the Righteous Side of Hell, Volume 1","Heavy","0"
"Five Finger Death Punch","War Is the Answer","Alternative","1"
"Five Finger Death Punch","War Is the Answer","Groove","2"
"Five Finger Death Punch","War Is the Answer","Hard","0"
"Five Finger Death Punch","War Is the Answer","Heavy","0"
"Gamma Ray","Heading for Tomorrow","Heavy","0"
"Gamma Ray","Heading for Tomorrow","Power","0"
"Gamma Ray","Land of the Free","Power","5"
"Gamma Ray","Land of the Free","Speed","1"
"Gamma Ray","Land of the Free","SW-Power","5"
"Gamma Ray","No World Order","Power","0"
"Gamma Ray","No World Order","Speed","0"
"Gamma Ray","No World Order","SW-Power","0"
"Gamma Ray","Power Plant","Power","1"
"Gamma Ray","Power Plant","Speed","0"
"Gamma Ray","Power Plant","SW-Power","1"
"Gamma Ray","Somewhere Out in Space","Power","0"
"Gamma Ray","Somewhere Out in Space","Speed","0"
"Gamma Ray","Somewhere Out in Space","SW-Power","0"
"Gamma Ray","To The Metal!","Heavy","0"
"Gamma Ray","To The Metal!","Power","0"
"Gamma Ray","To The Metal!","Speed","0"
"Gamma Ray","To The Metal!","SW-Power","0"
"Ghost","Infestissumam","Doom","0"
"Ghost","Infestissumam","Heavy","0"
"Ghost","Infestissumam","Progressive","0"
"Ghost","Infestissumam","Psychedelic","0"
"Ghost","Infestissumam","Rock","0"
"Ghost","Meliora","Doom","0"
"Ghost","Meliora","Hard","1"
"Ghost","Meliora","Heavy","1"
"Ghost","Meliora","Progressive","0"
"Ghost","Meliora","Psychedelic","0"
"Ghost","Meliora","Rock","1"
"Ghost","Opus Eponymous","Doom","0"
"Ghost","Opus Eponymous","Hard","0"
"Ghost","Opus Eponymous","Heavy","0"
"Ghost","Popestar EP","Hard","1"
"Ghost","Popestar EP","Heavy","1"
"Ghost","Popestar EP","Rock","0"
"Ghost","Prequelle","Doom","0"
"Ghost","Prequelle","Hard","1"
"Ghost","Prequelle","Heavy","1"
"Ghost","Prequelle","Pop","0"
"Ghost","Prequelle","Progressive","0"
"Ghost","Prequelle","Rock","0"
"Gloryhammer","Legends from Beyond the Galactic Terrorvortex","Power","0"
"Gloryhammer","Legends from Beyond the Galactic Terrorvortex","Symphonic","0"
"Gloryhammer","Space 1992: Rise of the Chaos Wizards","Power","1"
"Gloryhammer","Space 1992: Rise of the Chaos Wizards","Symphonic","0"
"Gloryhammer","Tales from the Kingdom of Fife","Power","1"
"Gloryhammer","Tales from the Kingdom of Fife","Symphonic","0"
"Godflesh","A World Lit Only by Fire","Industrial","0"
"Godflesh","Godflesh","Industrial","0"
"Godflesh","Hymns","Alternative","0"
"Godflesh","Hymns","Heavy","0"
"Godflesh","Hymns","Industrial","0"
"Godflesh","Hymns","Post-Metal","0"
"Godflesh","Post Self","Industrial","0"
"Godflesh","Post Self","Post-Metal","0"
"Godflesh","Pure","Industrial","3"
"Godflesh","Pure","Post-Metal","2"
"Godflesh","Selfless","Industrial","0"
"Godflesh","Streetcleaner","Extreme","1"
"Godflesh","Streetcleaner","Industrial","5"
"Godsmack","Awake","Alternative","2"
"Godsmack","Awake","Hard","0"
"Godsmack","Awake","Heavy","0"
"Godsmack","Awake","Nu","0"
"Godsmack","Awake","Post-Grunge","0"
"Godsmack","Faceless","Alternative","1"
"Godsmack","Faceless","Hard","0"
"Godsmack","Faceless","Heavy","0"
"Godsmack","Faceless","Nu","0"
"Godsmack","Faceless","Post-Grunge","0"
"Godsmack","Godsmack","Alternative","1"
"Godsmack","Godsmack","Hard","0"
"Godsmack","Godsmack","Heavy","0"
"Godsmack","Godsmack","Nu","1"
"Godsmack","Godsmack","Post-Grunge","0"
"Godsmack","IV","Alternative","0"
"Godsmack","IV","Hard","0"
"Godsmack","IV","Heavy","0"
"Godsmack","The Oracle","Alternative","0"
"Godsmack","The Oracle","Hard","0"
"Godsmack","The Oracle","Heavy","0"
"Gojira","From Mars to Sirius","Death-Tech","1"
"Gojira","From Mars to Sirius","Extreme","1"
"Gojira","From Mars to Sirius","Groove","3"
"Gojira","From Mars to Sirius","Progressive","0"
"Gojira","From Mars to Sirius","Thrash.","0"
"Gojira","L'Enfant Sauvage","Death-Tech","1"
"Gojira","L'Enfant Sauvage","Extreme","1"
"Gojira","L'Enfant Sauvage","Groove","2"
"Gojira","L'Enfant Sauvage","Progressive","0"
"Gojira","L'Enfant Sauvage","Thrash.","0"
"Gojira","Magma","Extreme","1"
"Gojira","Magma","Groove","4"
"Gojira","Magma","Progressive","1"
"Gojira","The Way of All Flesh","Death-Tech","1"
"Gojira","The Way of All Flesh","Extreme","1"
"Gojira","The Way of All Flesh","Groove","2"
"Gojira","The Way of All Flesh","Progressive","0"
"Gojira","The Way of All Flesh","Thrash.","0"
"Gorgoroth","Ad Majorem Sathanas Gloriam","Black.","1"
"Gorgoroth","Ad Majorem Sathanas Gloriam","Extreme","1"
"Gorgoroth","Antichrist","Black.","2"
"Gorgoroth","Antichrist","Extreme","1"
"Gorgoroth","Incipit Satan","Black.","0"
"Gorgoroth","Pentagram","Black.","3"
"Gorgoroth","Pentagram","Extreme","1"
"Gorgoroth","Quantos Possunt ad Satanitatem Trahunt","Black.","0"
"Gorgoroth","Quantos Possunt ad Satanitatem Trahunt","Extreme","0"
"Gorgoroth","Under the Sign of Hell","Black.","1"
"Gorgoroth","Under the Sign of Hell","Extreme","1"
"Grave Digger","Ballads of a Hangman","Heavy","0"
"Grave Digger","Ballads of a Hangman","Power","0"
"Grave Digger","Excalibur","Heavy","0"
"Grave Digger","Excalibur","Power","1"
"Grave Digger","Heart of Darkness","Heavy","0"
"Grave Digger","Heart of Darkness","Power","0"
"Grave Digger","Heavy Metal Breakdown","Heavy","0"
"Grave Digger","Heavy Metal Breakdown","Speed","0"
"Grave Digger","The Clans Will Rise Again","Heavy","0"
"Grave Digger","The Clans Will Rise Again","Power","0"
"Grave Digger","Tunes of War","Heavy","0"
"Grave Digger","Tunes of War","Power","1"
"Guns N' Roses","Appetite for Destruction","Glam","5"
"Guns N' Roses","Appetite for Destruction","Hard","0"
"Guns N' Roses","Appetite for Destruction","Heavy","1"
"Guns N' Roses","Appetite for Destruction","SW-Glam","5"
"Guns N' Roses","G N' R Lies","Acoustic","0"
"Guns N' Roses","G N' R Lies","Hard","0"
"Guns N' Roses","G N' R Lies","Heavy","0"
"Guns N' Roses","Guns N' Roses","Hard","0"
"Guns N' Roses","Guns N' Roses","Heavy","0"
"Guns N' Roses","Guns N' Roses","Sleaze","0"
"Guns N' Roses","Use Your Illusion I","Blues","0"
"Guns N' Roses","Use Your Illusion I","Hard","0"
"Guns N' Roses","Use Your Illusion I","Heavy","1"
"Guns N' Roses","Use Your Illusion II","Blues","0"
"Guns N' Roses","Use Your Illusion II","Hard","0"
"Guns N' Roses","Use Your Illusion II","Heavy","1"
"Halford","Crucible","Heavy","0"
"Halford","Halford IV - Made of Metal","Hard","0"
"Halford","Halford IV - Made of Metal","Heavy","0"
"Halford","Live Insurrection","Heavy","0"
"Halford","Resurrection","Heavy","1"
"HammerFall","Built to Last","Heavy","0"
"HammerFall","Built to Last","Power","0"
"HammerFall","Built to Last","SW-Power","0"
"HammerFall","Chapter V: Unbent, Unbowed, Unbroken","Heavy","0"
"HammerFall","Chapter V: Unbent, Unbowed, Unbroken","Power","0"
"HammerFall","Chapter V: Unbent, Unbowed, Unbroken","SW-Power","0"
"HammerFall","Crimson Thunder","Heavy","0"
"HammerFall","Crimson Thunder","Power","1"
"HammerFall","Crimson Thunder","SW-Power","1"
"HammerFall","Glory to the Brave","Heavy","0"
"HammerFall","Glory to the Brave","Power","0"
"HammerFall","Glory to the Brave","SW-Power","0"
"HammerFall","Legacy of Kings","Heavy","0"
"HammerFall","Legacy of Kings","Power","1"
"HammerFall","Legacy of Kings","SW-Power","1"
"HammerFall","No Sacrifice, No Victory","Heavy","0"
"HammerFall","No Sacrifice, No Victory","Power","0"
"HammerFall","No Sacrifice, No Victory","SW-Power","0"
"HammerFall","Renegade","Heavy","0"
"HammerFall","Renegade","Power","0"
"HammerFall","Renegade","SW-Power","0"
"HammerFall","rEvolution","Heavy","0"
"HammerFall","rEvolution","Power","0"
"HammerFall","rEvolution","SW-Power","0"
"HammerFall","Steel Meets Steel: Ten Years of Glory","Heavy","0"
"HammerFall","Steel Meets Steel: Ten Years of Glory","Power","0"
"HammerFall","Steel Meets Steel: Ten Years of Glory","SW-Power","0"
"Hatebreed","Hatebreed","Hardcore","0"
"Hatebreed","Hatebreed","Metalcore","0"
"Hatebreed","Hatebreed","Punk","0"
"Hatebreed","Perseverance","Hardcore","0"
"Hatebreed","Perseverance","Metalcore","1"
"Hatebreed","Perseverance","Punk","0"
"Hatebreed","Satisfaction Is the Death of Desire","Hardcore","0"
"Hatebreed","Satisfaction Is the Death of Desire","Metalcore","2"
"Hatebreed","Satisfaction Is the Death of Desire","Punk","0"
"Hatebreed","Supremacy","Hardcore","0"
"Hatebreed","Supremacy","Metalcore","1"
"Hatebreed","Supremacy","Punk","0"
"Hatebreed","The Concrete Confessional","Hardcore","0"
"Hatebreed","The Concrete Confessional","Metalcore","0"
"Hatebreed","The Concrete Confessional","Punk","0"
"Hatebreed","The Divinity of Purpose","Hardcore","0"
"Hatebreed","The Divinity of Purpose","Metalcore","0"
"Hatebreed","The Divinity of Purpose","Punk","0"
"Hatebreed","The Rise of Brutality","Metalcore","0"
"Heaven Shall Burn","Antigone","Death-Core","0"
"Heaven Shall Burn","Antigone","Death-Melodic","0"
"Heaven Shall Burn","Antigone","Metalcore","2"
"Heaven Shall Burn","Deaf to Our Prayers","Death-Core","0"
"Heaven Shall Burn","Deaf to Our Prayers","Death-Melodic","0"
"Heaven Shall Burn","Deaf to Our Prayers","Metalcore","0"
"Heaven Shall Burn","Iconoclast - Part 1: The Final Resistance","Death-Core","1"
"Heaven Shall Burn","Iconoclast - Part 1: The Final Resistance","Death-Melodic","1"
"Heaven Shall Burn","Iconoclast - Part 1: The Final Resistance","Metalcore","1"
"Heaven Shall Burn","Invictus - Iconoclast III","Death-Core","0"
"Heaven Shall Burn","Invictus - Iconoclast III","Death-Melodic","0"
"Heaven Shall Burn","Invictus - Iconoclast III","Metalcore","0"
"Heaven Shall Burn","Veto","Death-Core","0"
"Heaven Shall Burn","Veto","Death-Melodic","0"
"Heaven Shall Burn","Veto","Metalcore","0"
"Heaven Shall Burn","Wanderer","Death-Core","0"
"Heaven Shall Burn","Wanderer","Death-Melodic","0"
"Heaven Shall Burn","Wanderer","Metalcore","0"
"Hellhammer","Apocalyptic Raids","Black.","2"
"Hellhammer","Apocalyptic Raids","Extreme","3"
"Hellhammer","Apocalyptic Raids","FW-Black","2"
"Hellhammer","Apocalyptic Raids","Speed","0"
"Hellhammer","Apocalyptic Raids","Thrash.","0"
"Hellhammer","Death Fiend","Black.","0"
"Hellhammer","Death Fiend","Extreme","0"
"Hellhammer","Death Fiend","FW-Black","0"
"Hellhammer","Death Fiend","Thrash.","0"
"Hellhammer","Satanic Rites","Black.","1"
"Hellhammer","Satanic Rites","Extreme","1"
"Hellhammer","Satanic Rites","FW-Black","1"
"Hellhammer","Satanic Rites","Thrash.","0"
"Hellhammer","Triumph of Death","Black.","0"
"Hellhammer","Triumph of Death","Extreme","0"
"Hellhammer","Triumph of Death","FW-Black","0"
"Hellhammer","Triumph of Death","Thrash.","0"
"Helloween","Helloween EP","FW-Power","0"
"Helloween","Helloween EP","Power","0"
"Helloween","Helloween EP","Speed","2"
"Helloween","Keeper of the Seven Keys: Part I","FW-Power","5"
"Helloween","Keeper of the Seven Keys: Part I","Power","5"
"Helloween","Keeper of the Seven Keys: Part I","Speed","2"
"Helloween","Keeper of the Seven Keys: Part II","FW-Power","5"
"Helloween","Keeper of the Seven Keys: Part II","Power","5"
"Helloween","The Dark Ride","FW-Power","0"
"Helloween","The Dark Ride","Heavy","0"
"Helloween","The Dark Ride","Power","0"
"Helloween","The Time of the Oath","FW-Power","0"
"Helloween","The Time of the Oath","Heavy","0"
"Helloween","The Time of the Oath","Power","0"
"Helloween","The Time of the Oath","Speed","0"
"Helloween","Walls of Jericho","FW-Power","2"
"Helloween","Walls of Jericho","Power","2"
"Helloween","Walls of Jericho","Speed","5"
"HELLYEAH","Band of Brothers","Alternative","0"
"HELLYEAH","Band of Brothers","Groove","0"
"HELLYEAH","Band of Brothers","Heavy","0"
"HELLYEAH","Blood for Blood","Groove","0"
"HELLYEAH","Blood for Blood","Heavy","0"
"HELLYEAH","Hellyeah","Alternative","0"
"HELLYEAH","Hellyeah","Groove","2"
"HELLYEAH","Hellyeah","Heavy","0"
"HELLYEAH","Unden!able","Groove","0"
"HELLYEAH","Unden!able","Heavy","0"
"HELLYEAH","Welcome Home","Alternative","0"
"HELLYEAH","Welcome Home","Groove","0"
"Helmet","Aftertaste","Alternative","0"
"Helmet","Aftertaste","Post-Hardcore","0"
"Helmet","Betty","Alternative","1"
"Helmet","Betty","Post-Hardcore","0"
"Helmet","Meantime","Alternative","2"
"Helmet","Meantime","Post-Hardcore","0"
"Helmet","Meantime","Post-Metal","0"
"Helmet","Size Matters","Alternative","0"
"High on Fire","Blessed Black Wings","Sludge","3"
"High on Fire","Blessed Black Wings","Stoner","3"
"High on Fire","De Vermis Mysteriis","Sludge","2"
"High on Fire","De Vermis Mysteriis","Stoner","2"
"High on Fire","Death Is This Communion","Sludge","2"
"High on Fire","Death Is This Communion","Stoner","4"
"High on Fire","Electric Messiah","Sludge","0"
"High on Fire","Electric Messiah","Stoner","0"
"High on Fire","Luminiferous","Sludge","0"
"High on Fire","Luminiferous","Stoner","0"
"High on Fire","Snakes for the Divine","Sludge","0"
"High on Fire","Snakes for the Divine","Stoner","1"
"High on Fire","Surrounded by Thieves","Sludge","0"
"High on Fire","Surrounded by Thieves","Stoner","0"
"High on Fire","The Art of Self Defense","Sludge","0"
"High on Fire","The Art of Self Defense","Stoner","2"
"HIM","Dark Light","Gothic","0"
"HIM","Dark Light","Love","0"
"HIM","Dark Light","Rock","0"
"HIM","Deep Shadows and Brilliant Highlights","Gothic","0"
"HIM","Deep Shadows and Brilliant Highlights","Love","0"
"HIM","Deep Shadows and Brilliant Highlights","Rock","0"
"HIM","Greatest Lovesongs Vol. 666","Gothic","1"
"HIM","Greatest Lovesongs Vol. 666","Love","0"
"HIM","Greatest Lovesongs Vol. 666","Rock","0"
"HIM","Love Metal","Gothic","1"
"HIM","Love Metal","Heavy","0"
"HIM","Love Metal","Love","0"
"HIM","Love Metal","Rock","0"
"HIM","Razorblade Romance","Gothic","1"
"HIM","Razorblade Romance","Love","0"
"HIM","Razorblade Romance","Rock","0"
"Iced Earth","Burnt Offerings","Heavy","0"
"Iced Earth","Burnt Offerings","Power","2"
"Iced Earth","Burnt Offerings","SW-Power","2"
"Iced Earth","Burnt Offerings","Thrash.","0"
"Iced Earth","Dystopia","Heavy","1"
"Iced Earth","Dystopia","Power","1"
"Iced Earth","Dystopia","SW-Power","1"
"Iced Earth","Dystopia","Thrash.","0"
"Iced Earth","Horror Show","Power","0"
"Iced Earth","Horror Show","SW-Power","0"
"Iced Earth","Horror Show","Thrash.","0"
"Iced Earth","Night of the Stormrider","Heavy","0"
"Iced Earth","Night of the Stormrider","Power","0"
"Iced Earth","Night of the Stormrider","Thrash.","0"
"Iced Earth","Something Wicked This Way Comes","Power","3"
"Iced Earth","Something Wicked This Way Comes","SW-Power","3"
"Iced Earth","Something Wicked This Way Comes","Thrash.","0"
"Iced Earth","The Dark Saga","Power","1"
"Iced Earth","The Dark Saga","SW-Power","1"
"Iced Earth","The Dark Saga","Thrash.","0"
"Immortal","All Shall Fall","Black.","0"
"Immortal","All Shall Fall","Extreme","1"
"Immortal","At the Heart of Winter","Black.","4"
"Immortal","At the Heart of Winter","Extreme","2"
"Immortal","Battles in the North","Black.","0"
"Immortal","Battles in the North","Extreme","0"
"Immortal","Damned in Black","Black.","1"
"Immortal","Damned in Black","Extreme","3"
"Immortal","Damned in Black","Thrash.","0"
"Immortal","Pure Holocaust","Black.","3"
"Immortal","Pure Holocaust","Extreme","1"
"Immortal","Sons of Northern Darkness","Black.","3"
"Immortal","Sons of Northern Darkness","Extreme","3"
"Immortal","Sons of Northern Darkness","Thrash.","0"
"In Extremo","Kunstraub","Folk","0"
"In Extremo","Kunstraub","NDH","0"
"In Extremo","Mein Rasend Herz","Folk","0"
"In Extremo","Mein Rasend Herz","NDH","0"
"In Extremo","Quid pro Quo","Folk","0"
"In Extremo","Quid pro Quo","NDH","0"
"In Extremo","Sängerkrieg","Folk","0"
"In Extremo","Sängerkrieg","NDH","0"
"In Extremo","Sieben","Folk","0"
"In Extremo","Sieben","NDH","0"
"In Extremo","Sünder ohne Zügel","Folk","0"
"In Extremo","Sünder ohne Zügel","NDH","0"
"In Extremo","Verehrt und Angespien","Folk","0"
"In Extremo","Verehrt und Angespien","NDH","0"
"In Extremo","Verehrt und Angespien","Rock","0"
"In Extremo","Weckt die Toten!","Folk","0"
"In Extremo","Weckt die Toten!","NDH","0"
"In Flames","Clayman","Death-Melodic","5"
"In Flames","Colony","Death-Melodic","5"
"In Flames","Come Clarity","Alternative","1"
"In Flames","Come Clarity","Death-Melodic","3"
"In Flames","Lunar Strain","Death-Melodic","2"
"In Flames","Lunar Strain","Extreme","1"
"In Flames","Reroute to Remain","Alternative","0"
"In Flames","Reroute to Remain","Death-Melodic","4"
"In Flames","Sounds of a Playground Fading","Alternative","2"
"In Flames","Sounds of a Playground Fading","Death-Melodic","1"
"In Flames","Soundtrack to Your Escape","Alternative","0"
"In Flames","Soundtrack to Your Escape","Death-Melodic","0"
"In Flames","The Jester Race","Death-Melodic","5"
"In Flames","The Jester Race","Extreme","3"
"In Flames","Whoracle","Death-Melodic","5"
"In This Moment","A Star-Crossed Wasteland","Alternative","0"
"In This Moment","A Star-Crossed Wasteland","Heavy","0"
"In This Moment","A Star-Crossed Wasteland","Metalcore","0"
"In This Moment","A Star-Crossed Wasteland","Nu","0"
"In This Moment","Beautiful Tragedy","Alternative","0"
"In This Moment","Beautiful Tragedy","Gothic","0"
"In This Moment","Beautiful Tragedy","Heavy","0"
"In This Moment","Beautiful Tragedy","Metalcore","0"
